5.88	0.715299552
5.89	0.733734798
5.9	0.75224667
5.91	0.770833317
5.92	0.78949288
5.93	0.808223493
5.94	0.827023283
5.95	0.84589037
5.96	0.864822868
5.97	0.883818883
5.98	0.902876515
5.99	0.921993859
6	0.941169004
6.01	0.960400031
6.02	0.979685017
6.03	0.999022035
6.04	1.01840915
6.05	1.03784442
6.06	1.05732591
6.07	1.07685167
6.08	1.09641974
6.09	1.11602817
6.1	1.13567499
6.11	1.15535825
6.12	1.17507597
6.13	1.19482618
6.14	1.21460691
6.15	1.23441618
6.16	1.25425201
6.17	1.27411241
6.18	1.2939954
6.19	1.31389899
6.2	1.33382119
6.21	1.35376001
6.22	1.37371346
6.23	1.39367953
6.24	1.41365623
6.25	1.43364157
6.26	1.45363354
6.27	1.47363015
6.28	1.4936294
6.29	1.51362928
6.3	1.5336278
6.31	1.55362296
6.32	1.57361275
6.33	1.59359519
6.34	1.61356826
6.35	1.63352998
6.36	1.65347835
6.37	1.67341137
6.38	1.69332704
6.39	1.71322339
6.4	1.73309841
6.41	1.75295012
6.42	1.77277654
6.43	1.79257568
6.44	1.81234556
6.45	1.83208421
6.46	1.85178965
6.47	1.87145991
6.48	1.89109303
6.49	1.91068704
6.5	1.93023998
6.51	1.94974989
6.52	1.96921483
6.53	1.98863285
6.54	2.00800201
6.55	2.02732036
6.56	2.04658599
6.57	2.06579696
6.58	2.08495134
6.59	2.10404724
6.6	2.12308273
6.61	2.14205591
6.62	2.16096488
6.63	2.17980776
6.64	2.19858266
6.65	2.21728771
6.66	2.23592102
6.67	2.25448074
6.68	2.27296502
6.69	2.291372
6.7	2.30969984
6.71	2.32794671
6.72	2.34611079
6.73	2.36419026
6.74	2.38218331
6.75	2.40008815
6.76	2.41790297
6.77	2.43562601
6.78	2.45325548
6.79	2.47078963
6.8	2.4882267
6.81	2.50556495
6.82	2.52280264
6.83	2.53993806
6.84	2.55696948
6.85	2.5738952
6.86	2.59071354
6.87	2.60742281
6.88	2.62402133
6.89	2.64050746
6.9	2.65687953
6.91	2.67313592
6.92	2.68927499
6.93	2.70529514
6.94	2.72119476
6.95	2.73697226
6.96	2.75262606
6.97	2.7681546
6.98	2.78355633
6.99	2.79882971
7	2.8139732
7.01	2.82898529
7.02	2.84386449
7.03	2.8586093
7.04	2.87321826
7.05	2.88768989
7.06	2.90202275
7.07	2.91621542
7.08	2.93026646
7.09	2.94417448
7.1	2.95793808
7.11	2.97155589
7.12	2.98502654
7.13	2.9983487
7.14	3.01152102
7.15	3.02454218
7.16	3.0374109
7.17	3.05012588
7.18	3.06268584
7.19	3.07508954
7.2	3.08733573
7.21	3.09942319
7.22	3.1113507
7.23	3.12311708
7.24	3.13472116
7.25	3.14616176
7.26	3.15743774
7.27	3.16854799
7.28	3.17949138
7.29	3.19026682
7.3	3.20087324
7.31	3.21130957
7.32	3.22157478
7.33	3.23166782
7.34	3.2415877
7.35	3.25133343
7.36	3.26090402
7.37	3.27029852
7.38	3.279516
7.39	3.28855552
7.4	3.29741619
7.41	3.30609712
7.42	3.31459744
7.43	3.32291631
7.44	3.33105288
7.45	3.33900635
7.46	3.34677592
7.47	3.35436082
7.48	3.36176028
7.49	3.36897356
7.5	3.37599995
7.51	3.38283875
7.52	3.38948925
7.53	3.39595082
7.54	3.40222278
7.55	3.40830453
7.56	3.41419545
7.57	3.41989495
7.58	3.42540247
7.59	3.43071744
7.6	3.43583934
7.61	3.44076767
7.62	3.44550191
7.63	3.45004161
7.64	3.45438631
7.65	3.45853557
7.66	3.46248897
7.67	3.46624613
7.68	3.46980667
7.69	3.47317023
7.7	3.47633647
7.71	3.47930508
7.72	3.48207576
7.73	3.48464823
7.74	3.48702225
7.75	3.48919756
7.76	3.49117395
7.77	3.49295123
7.78	3.49452921
7.79	3.49590775
7.8	3.49708669
7.81	3.49806593
7.82	3.49884536
7.83	3.49942491
7.84	3.49980452
7.85	3.49998415
7.86	3.49996378
7.87	3.49974342
7.88	3.49932308
7.89	3.49870282
7.9	3.49788268
7.91	3.49686276
7.92	3.49564316
7.93	3.49422399
7.94	3.4926054
7.95	3.49078755
7.96	3.48877063
7.97	3.48655483
7.98	3.48414038
7.99	3.48152751
8	3.47871649
8.01	3.47570761
8.02	3.47250115
8.03	3.46909745
8.04	3.46549683
8.05	3.46169967
8.06	3.45770634
8.07	3.45351724
8.08	3.4491328
8.09	3.44455344
8.1	3.43977962
8.11	3.43481183
8.12	3.42965056
8.13	3.42429633
8.14	3.41874967
8.15	3.41301113
8.16	3.4070813
8.17	3.40096076
8.18	3.39465012
8.19	3.38815003
8.2	3.38146111
8.21	3.37458406
8.22	3.36751954
8.23	3.36026828
8.24	3.35283099
8.25	3.34520842
8.26	3.33740133
8.27	3.3294105
8.28	3.32123673
8.29	3.31288084
8.3	3.30434367
8.31	3.29562606
8.32	3.28672889
8.33	3.27765305
8.34	3.26839944
8.35	3.258969
8.36	3.24936266
8.37	3.23958138
8.38	3.22962615
8.39	3.21949796
8.4	3.20919782
8.41	3.19872676
8.42	3.18808583
8.43	3.17727609
8.44	3.16629863
8.45	3.15515453
8.46	3.14384493
8.47	3.13237094
8.48	3.12073371
8.49	3.10893441
8.5	3.09697423
8.51	3.08485434
8.52	3.07257597
8.53	3.06014034
8.54	3.04754871
8.55	3.03480231
8.56	3.02190244
8.57	3.00885038
8.58	2.99564744
8.59	2.98229493
8.6	2.9687942
8.61	2.95514658
8.62	2.94135345
8.63	2.92741619
8.64	2.91333619
8.65	2.89911486
8.66	2.88475361
8.67	2.87025389
8.68	2.85561715
8.69	2.84084485
8.7	2.82593846
8.71	2.81089948
8.72	2.79572941
8.73	2.78042977
8.74	2.76500209
8.75	2.74944791
8.76	2.73376878
8.77	2.71796628
8.78	2.70204198
8.79	2.68599748
8.8	2.66983439
8.81	2.6535543
8.82	2.63715887
8.83	2.62064972
8.84	2.6040285
8.85	2.58729689
8.86	2.57045654
8.87	2.55350915
8.88	2.53645641
8.89	2.51930003
8.9	2.50204171
8.91	2.4846832
8.92	2.46722621
8.93	2.4496725
8.94	2.43202383
8.95	2.41428196
8.96	2.39644865
8.97	2.37852571
8.98	2.36051491
8.99	2.34241806
9	2.32423697
9.01	2.30597346
9.02	2.28762935
9.03	2.26920648
9.04	2.25070668
9.05	2.23213182
9.06	2.21348375
9.07	2.19476432
9.08	2.17597543
9.09	2.15711893
9.1	2.13819672
9.11	2.1192107
9.12	2.10016275
9.13	2.08105479
9.14	2.06188872
9.15	2.04266647
9.16	2.02338995
9.17	2.00406109
9.18	1.98468182
9.19	1.96525409
9.2	1.94577983
9.21	1.92626099
9.22	1.90669953
9.23	1.8870974
9.24	1.86745656
9.25	1.84777897
9.26	1.82806661
9.27	1.80832144
9.28	1.78854543
9.29	1.76874058
9.3	1.74890885
9.31	1.72905223
9.32	1.7091727
9.33	1.68927226
9.34	1.66935289
9.35	1.64941658
9.36	1.62946533
9.37	1.60950114
9.38	1.589526
9.39	1.5695419
9.4	1.54955085
9.41	1.52955485
9.42	1.50955589
9.43	1.48955597
9.44	1.4695571
9.45	1.44956127
9.46	1.42957049
9.47	1.40958675
9.48	1.38961205
9.49	1.36964838
9.5	1.34969776
9.51	1.32976216
9.52	1.30984359
9.53	1.28994403
9.54	1.27006548
9.55	1.25020993
9.56	1.23037935
9.57	1.21057573
9.58	1.19080105
9.59	1.1710573
9.6	1.15134644
9.61	1.13167044
9.62	1.11203128
9.63	1.09243091
9.64	1.0728713
9.65	1.0533544
9.66	1.03388217
9.67	1.01445655
9.68	0.995079477
9.69	0.9757529
9.7	0.956478747
9.71	0.937258946
9.72	0.918095419
9.73	0.898990082
9.74	0.879944845
9.75	0.860961613
9.76	0.842042284
9.77	0.823188751
9.78	0.804402898
9.79	0.785686604
9.8	0.767041741
9.81	0.748470174
9.82	0.729973758
9.83	0.711554345
9.84	0.693213776
9.85	0.674953884
9.86	0.656776497
9.87	0.638683431
9.88	0.620676496
9.89	0.602757492
9.9	0.584928212
9.91	0.567190439
9.92	0.549545946
9.93	0.531996497
9.94	0.514543848
9.95	0.497189744
9.96	0.47993592
9.97	0.462784101
9.98	0.445736003
9.99	0.428793331
